accuracy,loss,val_accuracy,val_loss,learning_rate
0.25921788811683655,2.5075461864471436,0.2881072163581848,2.3874285221099854,0.0010000000474974513
0.28435754776000977,2.460137128829956,0.2964824140071869,2.4307010173797607,0.0010000000474974513
0.2810055911540985,2.442436933517456,0.3065326511859894,2.458310127258301,0.0010000000474974513
0.2810055911540985,2.436650514602661,0.3333333432674408,2.368947982788086,0.0010000000474974513
0.2871508300304413,2.4237844944000244,0.3232830762863159,2.3853142261505127,0.0010000000474974513
0.287709504365921,2.397223711013794,0.36348408460617065,2.335104465484619,0.0010000000474974513
0.3027932941913605,2.373836040496826,0.3433835804462433,2.347337245941162,0.0010000000474974513
0.30111733078956604,2.338115930557251,0.3467336595058441,2.3436036109924316,0.0010000000474974513
0.30502793192863464,2.3299753665924072,0.3366834223270416,2.2916011810302734,0.0010000000474974513
0.3279329538345337,2.324582815170288,0.3333333432674408,2.3298003673553467,0.0010000000474974513
0.3251396715641022,2.2735087871551514,0.3433835804462433,2.2753233909606934,0.0010000000474974513
0.3201117217540741,2.2863659858703613,0.35343384742736816,2.265735626220703,0.0010000000474974513
0.3402234613895416,2.213261127471924,0.35008373856544495,2.319059133529663,0.0010000000474974513
0.3491620123386383,2.232372999191284,0.3467336595058441,2.2532689571380615,0.0010000000474974513
0.33798882365226746,2.2440388202667236,0.35343384742736816,2.2309319972991943,0.0010000000474974513
0.3413407802581787,2.2137768268585205,0.3366834223270416,2.2842679023742676,0.0010000000474974513
0.3318435847759247,2.2222402095794678,0.3584589660167694,2.2377071380615234,0.0010000000474974513
0.3240223526954651,2.1962814331054688,0.3685092031955719,2.2466378211975098,0.0010000000474974513
0.33407822251319885,2.1866564750671387,0.36515912413597107,2.203549385070801,0.0010000000474974513
0.3687150776386261,2.130596399307251,0.3802345097064972,2.2026591300964355,0.0010000000474974513
0.3776536285877228,2.1079349517822266,0.35343384742736816,2.2131011486053467,0.0010000000474974513
0.3726257085800171,2.1096107959747314,0.3701842427253723,2.1789889335632324,0.0010000000474974513
0.3597765266895294,2.11506724357605,0.39698493480682373,2.1429426670074463,0.0010000000474974513
0.3743016719818115,2.095649003982544,0.36515912413597107,2.1566226482391357,0.0010000000474974513
0.37709498405456543,2.0812301635742188,0.36515912413597107,2.1873152256011963,0.0010000000474974513
0.37486034631729126,2.0412092208862305,0.4053601324558258,2.0963494777679443,0.0010000000474974513
0.36815643310546875,2.0798380374908447,0.36348408460617065,2.127241373062134,0.0010000000474974513
0.38379889726638794,2.0588254928588867,0.356783926486969,2.2110979557037354,0.0010000000474974513
0.36648043990135193,2.0762405395507812,0.3936348557472229,2.167055606842041,0.0010000000474974513
0.37150838971138,2.067988634109497,0.37688443064689636,2.1413352489471436,0.0010000000474974513
0.37709498405456543,2.0283894538879395,0.3936348557472229,2.119436264038086,0.0010000000474974513
0.40614524483680725,2.0010006427764893,0.3701842427253723,2.179689884185791,0.0010000000474974513
0.4039106070995331,1.9718246459960938,0.3819095492362976,2.1245768070220947,0.0010000000474974513
0.406703919172287,1.9758819341659546,0.40033501386642456,2.0826361179351807,0.0005000000237487257
0.4279329478740692,1.8885948657989502,0.42211055755615234,2.017526388168335,0.0005000000237487257
0.4307262599468231,1.8570184707641602,0.42211055755615234,2.018137216567993,0.0005000000237487257
0.44692736864089966,1.823993444442749,0.4304857552051544,2.0069730281829834,0.0005000000237487257
0.4446927309036255,1.8370336294174194,0.428810715675354,1.982861876487732,0.0005000000237487257
0.44301676750183105,1.8082984685897827,0.4170854389667511,2.0230672359466553,0.0005000000237487257
0.45363128185272217,1.7894058227539062,0.4271356761455536,1.9805359840393066,0.0005000000237487257
0.4396648108959198,1.8141977787017822,0.4522612988948822,1.9428731203079224,0.0005000000237487257
0.44804468750953674,1.8247238397598267,0.42211055755615234,2.0211174488067627,0.0005000000237487257
0.44804468750953674,1.8034106492996216,0.40033501386642456,2.0232620239257812,0.0005000000237487257
0.44804468750953674,1.804090142250061,0.40033501386642456,2.0800118446350098,0.0005000000237487257
0.4486033618450165,1.820691704750061,0.43216079473495483,1.9792014360427856,0.0005000000237487257
0.4541899561882019,1.7749855518341064,0.4271356761455536,2.0038673877716064,0.0005000000237487257
0.4502793252468109,1.7987244129180908,0.4170854389667511,2.004155158996582,0.0005000000237487257
0.45977655053138733,1.8091026544570923,0.42378559708595276,1.9481292963027954,0.0005000000237487257
0.4748603403568268,1.7267727851867676,0.43551087379455566,1.9221583604812622,0.0002500000118743628
0.4826815724372864,1.7174859046936035,0.4388609826564789,1.9132734537124634,0.0002500000118743628
0.4793296158313751,1.6745569705963135,0.4673366844654083,1.9086110591888428,0.0002500000118743628
0.49944135546684265,1.6434656381607056,0.4505862593650818,1.9077765941619873,0.0002500000118743628
0.49944135546684265,1.6401698589324951,0.4539363384246826,1.912886381149292,0.0002500000118743628
0.5033519268035889,1.614632487297058,0.4388609826564789,1.9161380529403687,0.0002500000118743628
0.4938547611236572,1.624915599822998,0.45728641748428345,1.9080982208251953,0.0002500000118743628
0.49776536226272583,1.6117498874664307,0.45561137795448303,1.9206634759902954,0.0002500000118743628
0.4972067177295685,1.6122161149978638,0.4522612988948822,1.8910349607467651,0.0002500000118743628
0.5128491520881653,1.6229227781295776,0.45896148681640625,1.9131194353103638,0.0002500000118743628
0.5100558400154114,1.5888807773590088,0.45896148681640625,1.8977771997451782,0.0002500000118743628
0.5089385509490967,1.639161467552185,0.4438861012458801,1.8969844579696655,0.0002500000118743628
0.5061452388763428,1.6047507524490356,0.43216079473495483,1.9044841527938843,0.0002500000118743628
0.5011172890663147,1.5956075191497803,0.44556114077568054,1.9140596389770508,0.0002500000118743628
0.5156424641609192,1.5884265899658203,0.44891121983528137,1.9126482009887695,0.0002500000118743628
0.5011172890663147,1.622849941253662,0.44556114077568054,1.9259445667266846,0.0002500000118743628
0.5368714928627014,1.5378164052963257,0.44556114077568054,1.8783544301986694,0.0001250000059371814
0.5223463773727417,1.5372273921966553,0.4639866054058075,1.8617771863937378,0.0001250000059371814
0.529608964920044,1.5293382406234741,0.4757118821144104,1.8614661693572998,0.0001250000059371814
0.5340782403945923,1.5148578882217407,0.4639866054058075,1.85838782787323,0.0001250000059371814
0.5318436026573181,1.5080478191375732,0.4639866054058075,1.8550677299499512,0.0001250000059371814
0.5318436026573181,1.501610279083252,0.48241207003593445,1.8627346754074097,0.0001250000059371814
0.5340782403945923,1.4992846250534058,0.47236180305480957,1.856200933456421,0.0001250000059371814
0.5446927547454834,1.5065312385559082,0.45728641748428345,1.8736306428909302,0.0001250000059371814
0.5474860072135925,1.4553991556167603,0.4790619909763336,1.862072229385376,0.0001250000059371814
0.5201117396354675,1.5326356887817383,0.48073703050613403,1.8647886514663696,0.0001250000059371814
0.5391061305999756,1.4759694337844849,0.4757118821144104,1.8643364906311035,0.0001250000059371814
0.5491620302200317,1.4533337354660034,0.4790619909763336,1.8594284057617188,0.0001250000059371814
0.5385474562644958,1.5014262199401855,0.4790619909763336,1.8526611328125,6.25000029685907e-05
0.529608964920044,1.4766395092010498,0.47403684258461,1.8466050624847412,6.25000029685907e-05
0.5329608917236328,1.482925534248352,0.4773869216442108,1.8444243669509888,6.25000029685907e-05
